      Time          Lower         Middle          Upper
    3.8180      -1.847977      -1.118326      -0.686113
    3.8170      -1.838517      -1.118373      -0.686613
    3.8160      -1.834875      -1.118131      -0.686113
    3.8150      -1.837068      -1.117841      -0.687347
    3.8140      -1.837312      -1.117453      -0.687487
    3.8130      -1.832097      -1.117236      -0.688956
    3.8120      -1.827359      -1.117105      -0.688679
    3.8110      -1.822696      -1.116724      -0.690063
    3.8100      -1.817359      -1.117211      -0.690601
    3.8090      -1.816268      -1.117488      -0.689631
    3.8080      -1.814125      -1.117326      -0.689613
    3.8070      -1.809387      -1.117047      -0.690383
    3.8060      -1.807512      -1.116720      -0.690742
    3.8050      -1.802653      -1.117029      -0.691075
    3.8040      -1.807250      -1.117090      -0.691075
    3.8030      -1.805212      -1.116966      -0.691685
    3.8020      -1.806734      -1.116902      -0.691685
    3.8010      -1.806338      -1.116953      -0.691866
    3.8000      -1.803411      -1.117242      -0.693075
    3.7990      -1.806517      -1.117708      -0.693298
    3.7980      -1.804490      -1.118023      -0.692742
    3.7970      -1.798534      -1.117534      -0.692408
    3.7960      -1.800431      -1.117338      -0.693295
    3.7950      -1.798829      -1.117568      -0.693181
    3.7940      -1.796734      -1.117870      -0.693787
    3.7930      -1.796542      -1.118067      -0.694009
    3.7920      -1.793609      -1.117648      -0.693933
    3.7910      -1.789882      -1.117785      -0.694317
    3.7900      -1.788208      -1.117612      -0.695087
    3.7890      -1.791734      -1.117585      -0.695471
    3.7880      -1.789033      -1.117533      -0.695639
    3.7870      -1.781987      -1.118004      -0.696009
    3.7860      -1.782517      -1.117785      -0.696866
    3.7850      -1.785431      -1.118114      -0.697290
    3.7840      -1.778940      -1.117683      -0.697690
    3.7830      -1.780772      -1.117967      -0.697394
    3.7820      -1.774859      -1.117949      -0.698090
    3.7810      -1.776338      -1.117821      -0.698295
    3.7800      -1.777984      -1.117612      -0.698652
    3.7790      -1.775183      -1.117684      -0.699043
    3.7780      -1.769898      -1.117500      -0.699713
    3.7770      -1.763208      -1.117547      -0.700080
    3.7760      -1.766197      -1.117465      -0.700767
    3.7750      -1.769859      -1.117948      -0.700767
    3.7740      -1.770369      -1.118167      -0.701075
    3.7730      -1.766197      -1.118303      -0.702008
    3.7720      -1.765352      -1.118122      -0.702491
    3.7710      -1.765554      -1.118146      -0.702306
    3.7700      -1.765510      -1.117667      -0.702306
    3.7690      -1.761910      -1.117790      -0.702676
    3.7680      -1.758925      -1.117882      -0.703526
    3.7670      -1.759144      -1.118348      -0.703871
    3.7660      -1.760387      -1.118543      -0.703871
    3.7650      -1.759073      -1.118665      -0.704742
    3.7640      -1.758888      -1.118750      -0.705795
    3.7630      -1.756261      -1.118795      -0.706284
    3.7620      -1.756702      -1.118716      -0.707120
    3.7610      -1.755472      -1.118871      -0.707491
    3.7600      -1.756573      -1.118836      -0.707319
    3.7590      -1.757420      -1.118830      -0.707223
    3.7580      -1.754144      -1.119018      -0.708090
    3.7570      -1.753656      -1.119229      -0.708163
    3.7560      -1.751991      -1.119233      -0.709260
    3.7550      -1.748848      -1.119023      -0.708844
    3.7540      -1.751156      -1.118862      -0.708163
    3.7530      -1.749144      -1.119253      -0.708353
    3.7520      -1.749910      -1.119361      -0.710059
    3.7510      -1.749467      -1.119262      -0.710322
    3.7500      -1.749906      -1.119418      -0.710331
    3.7490      -1.749898      -1.119638      -0.710571
    3.7480      -1.747694      -1.119852      -0.710556
    3.7470      -1.747694      -1.119675      -0.710340
    3.7460      -1.749176      -1.119797      -0.710350
    3.7450      -1.748534      -1.120109      -0.710872
    3.7440      -1.746197      -1.120249      -0.710674
    3.7430      -1.748208      -1.120024      -0.711008
    3.7420      -1.749355      -1.119896      -0.712064
    3.7410      -1.751398      -1.120238      -0.712636
    3.7400      -1.749033      -1.119690      -0.712840
    3.7390      -1.745989      -1.119652      -0.713301
    3.7380      -1.745989      -1.119895      -0.713574
    3.7370      -1.742823      -1.119939      -0.714229
    3.7360      -1.743110      -1.119899      -0.715070
    3.7350      -1.741837      -1.120118      -0.714911
    3.7340      -1.741387      -1.120394      -0.715075
    3.7330      -1.738310      -1.120815      -0.715070
    3.7320      -1.740888      -1.121160      -0.715066
    3.7310      -1.744179      -1.121472      -0.715360
    3.7300      -1.741990      -1.120891      -0.715654
    3.7290      -1.743226      -1.120647      -0.715493
    3.7280      -1.743380      -1.121228      -0.716174
    3.7270      -1.739110      -1.121196      -0.716202
    3.7260      -1.736424      -1.121190      -0.716202
    3.7250      -1.734205      -1.120943      -0.716408
    3.7240      -1.734920      -1.121081      -0.716866
    3.7230      -1.735607      -1.121208      -0.717408
    3.7220      -1.731110      -1.121022      -0.717492
    3.7210      -1.731716      -1.121070      -0.718009
    3.7200      -1.732625      -1.121162      -0.718195
    3.7190      -1.732509      -1.121311      -0.718742
    3.7180      -1.731387      -1.121438      -0.719133
    3.7170      -1.731207      -1.121413      -0.719427
    3.7160      -1.733110      -1.121689      -0.720068
    3.7150      -1.731452      -1.121953      -0.720383
    3.7140      -1.733380      -1.121952      -0.720949
    3.7130      -1.734443      -1.121987      -0.720921
    3.7120      -1.733815      -1.122273      -0.721729
    3.7110      -1.732823      -1.122521      -0.721953
    3.7100      -1.731321      -1.122630      -0.722223
    3.7090      -1.730772      -1.122478      -0.722494
    3.7080      -1.733110      -1.122289      -0.722365
    3.7070      -1.734361      -1.122336      -0.722365
    3.7060      -1.735258      -1.122372      -0.722622
    3.7050      -1.732139      -1.122674      -0.722954
    3.7040      -1.731452      -1.122729      -0.723217
    3.7030      -1.730710      -1.123039      -0.723574
    3.7020      -1.730592      -1.122922      -0.723493
    3.7010      -1.728163      -1.122965      -0.723890
    3.7000      -1.730258      -1.123069      -0.724311
    3.6990      -1.729850      -1.123410      -0.725220
    3.6980      -1.726542      -1.123408      -0.725949
    3.6970      -1.728609      -1.123945      -0.726174
    3.6960      -1.729850      -1.123954      -0.726243
    3.6950      -1.727653      -1.124295      -0.726129
    3.6940      -1.728829      -1.124498      -0.726129
    3.6930      -1.728387      -1.124563      -0.726537
    3.6920      -1.726926      -1.124872      -0.726729
    3.6910      -1.725750      -1.125201      -0.727419
    3.6900      -1.728517      -1.125041      -0.727779
    3.6890      -1.728691      -1.125043      -0.728301
    3.6880      -1.726734      -1.125472      -0.728301
    3.6870      -1.728387      -1.125682      -0.728856
    3.6860      -1.725607      -1.125833      -0.729445
    3.6850      -1.724092      -1.125766      -0.730322
    3.6840      -1.722809      -1.125786      -0.731030
    3.6830      -1.723764      -1.125936      -0.731642
    3.6820      -1.722513      -1.126079      -0.731869
    3.6810      -1.723910      -1.126132      -0.732223
    3.6800      -1.724563      -1.126399      -0.732250
    3.6790      -1.723702      -1.126462      -0.732673
    3.6780      -1.725102      -1.126355      -0.733233
    3.6770      -1.726573      -1.126362      -0.733773
    3.6760      -1.726310      -1.126398      -0.734101
    3.6750      -1.725683      -1.126457      -0.734142
    3.6740      -1.726724      -1.126474      -0.734339
    3.6730      -1.727293      -1.126620      -0.734936
    3.6720      -1.724685      -1.126647      -0.735442
    3.6710      -1.724685      -1.126784      -0.735556
    3.6700      -1.723848      -1.126742      -0.736056
    3.6690      -1.723371      -1.126947      -0.736277
    3.6680      -1.723592      -1.127115      -0.735806
    3.6670      -1.724174      -1.127271      -0.736056
    3.6660      -1.723476      -1.127279      -0.736537
    3.6650      -1.723153      -1.127601      -0.736350
    3.6640      -1.722962      -1.127318      -0.736277
    3.6630      -1.722507      -1.127670      -0.736818
    3.6620      -1.721944      -1.127884      -0.736981
    3.6610      -1.720493      -1.127877      -0.737088
    3.6600      -1.721257      -1.128023      -0.737493
    3.6590      -1.722221      -1.128310      -0.737815
    3.6580      -1.721936      -1.128420      -0.738460
    3.6570      -1.721936      -1.128643      -0.739075
    3.6560      -1.721805      -1.129055      -0.739733
    3.6550      -1.720895      -1.129110      -0.740473
    3.6540      -1.721180      -1.129026      -0.740494
    3.6530      -1.720573      -1.129311      -0.740506
    3.6520      -1.721805      -1.129541      -0.740918
    3.6510      -1.720657      -1.129668      -0.740918
    3.6500      -1.720250      -1.129931      -0.741383
    3.6490      -1.720957      -1.129674      -0.741448
    3.6480      -1.721218      -1.130022      -0.741913
    3.6470      -1.720242      -1.130154      -0.742006
    3.6460      -1.720957      -1.130240      -0.742250
    3.6450      -1.719920      -1.130248      -0.742551
    3.6440      -1.719902      -1.130341      -0.743470
    3.6430      -1.719910      -1.130724      -0.743391
    3.6420      -1.721348      -1.130815      -0.743574
    3.6410      -1.721302      -1.131023      -0.743743
    3.6400      -1.722581      -1.131063      -0.744064
    3.6390      -1.722742      -1.131305      -0.743951
    3.6380      -1.721863      -1.131560      -0.744007
    3.6370      -1.723169      -1.131943      -0.744184
    3.6360      -1.722508      -1.131987      -0.744350
    3.6350      -1.722258      -1.131923      -0.744921
    3.6340      -1.721882      -1.132097      -0.745360
    3.6330      -1.722836      -1.132455      -0.745340
    3.6320      -1.721896      -1.132616      -0.745949
    3.6310      -1.720507      -1.132746      -0.746432
    3.6300      -1.719930      -1.132977      -0.746735
    3.6290      -1.721218      -1.133356      -0.747038
    3.6280      -1.721049      -1.133443      -0.746831
    3.6270      -1.720573      -1.133428      -0.747075
    3.6260      -1.720634      -1.133531      -0.747223
    3.6250      -1.720841      -1.133717      -0.747779
    3.6240      -1.720555      -1.134152      -0.748090
    3.6230      -1.719936      -1.134232      -0.748933
    3.6220      -1.720957      -1.134535      -0.749677
    3.6210      -1.721398      -1.134610      -0.749317
    3.6200      -1.720657      -1.134552      -0.750047
    3.6190      -1.719617      -1.134671      -0.750051
    3.6180      -1.718960      -1.134745      -0.750292
    3.6170      -1.719920      -1.135045      -0.750733
    3.6160      -1.719920      -1.135320      -0.750960
    3.6150      -1.720612      -1.135841      -0.750983
    3.6140      -1.719592      -1.135996      -0.750983
    3.6130      -1.718888      -1.136156      -0.751161
    3.6120      -1.718720      -1.135996      -0.750983
    3.6110      -1.719917      -1.136166      -0.750983
    3.6100      -1.719205      -1.136345      -0.751083
    3.6090      -1.717990      -1.136397      -0.751340
    3.6080      -1.718848      -1.136477      -0.751638
    3.6070      -1.719282      -1.136547      -0.751853
    3.6060      -1.719592      -1.136839      -0.752164
    3.6050      -1.720925      -1.136852      -0.752428
    3.6040      -1.720573      -1.136921      -0.752493
    3.6030      -1.720258      -1.137259      -0.753118
    3.6020      -1.719917      -1.137606      -0.753118
    3.6010      -1.720250      -1.137743      -0.753118
    3.6000      -1.720267      -1.137936      -0.753207
    3.5990      -1.720258      -1.138098      -0.753301
    3.5980      -1.721218      -1.137961      -0.753596
    3.5970      -1.720957      -1.137913      -0.754507
    3.5960      -1.720287      -1.138146      -0.754926
    3.5950      -1.720612      -1.138264      -0.754926
    3.5940      -1.722063      -1.138498      -0.754926
    3.5930      -1.721452      -1.138868      -0.754785
    3.5920      -1.720657      -1.139203      -0.755063
    3.5910      -1.721348      -1.139268      -0.755207
    3.5900      -1.721302      -1.139365      -0.755196
    3.5890      -1.721837      -1.139529      -0.755340
    3.5880      -1.721348      -1.139650      -0.755618
    3.5870      -1.723620      -1.139854      -0.755618
    3.5860      -1.724060      -1.139939      -0.755896
    3.5850      -1.721398      -1.140155      -0.756729
    3.5840      -1.722420      -1.140154      -0.757007
    3.5830      -1.723258      -1.140494      -0.757088
    3.5820      -1.723055      -1.140953      -0.757088
    3.5810      -1.722831      -1.141165      -0.757563
    3.5800      -1.722962      -1.141114      -0.757779
    3.5790      -1.722420      -1.141358      -0.758553
    3.5780      -1.722139      -1.141623      -0.758820
    3.5770      -1.722420      -1.141801      -0.759758
    3.5760      -1.724592      -1.141929      -0.760292
    3.5750      -1.724750      -1.142004      -0.760983
    3.5740      -1.724121      -1.141878      -0.760827
    3.5730      -1.725083      -1.142187      -0.761244
    3.5720      -1.724346      -1.142510      -0.761448
    3.5710      -1.723476      -1.142637      -0.761720
    3.5700      -1.723871      -1.142897      -0.762145
    3.5690      -1.724104      -1.143109      -0.762324
    3.5680      -1.724804      -1.143489      -0.762324
    3.5670      -1.723757      -1.143578      -0.762378
    3.5660      -1.723463      -1.143667      -0.762494
    3.5650      -1.723367      -1.143783      -0.762365
    3.5640      -1.724640      -1.143959      -0.762365
    3.5630      -1.724766      -1.144302      -0.762556
    3.5620      -1.725386      -1.144624      -0.762622
    3.5610      -1.725925      -1.144794      -0.762982
    3.5600      -1.726819      -1.145047      -0.763391
    3.5590      -1.725440      -1.145120      -0.763574
    3.5580      -1.726129      -1.145368      -0.763845
    3.5570      -1.725689      -1.145563      -0.764064
    3.5560      -1.726129      -1.145798      -0.764655
    3.5550      -1.725634      -1.145995      -0.764655
    3.5540      -1.725925      -1.146096      -0.764921
    3.5530      -1.725925      -1.146302      -0.765066
    3.5520      -1.726954      -1.146581      -0.765207
    3.5510      -1.727592      -1.146801      -0.765493
    3.5500      -1.728592      -1.147052      -0.765618
    3.5490      -1.729233      -1.147220      -0.765949
    3.5480      -1.729563      -1.147367      -0.766633
    3.5470      -1.729176      -1.147532      -0.767125
    3.5460      -1.729176      -1.147882      -0.767038
    3.5450      -1.729920      -1.147996      -0.767285
    3.5440      -1.729233      -1.148283      -0.767563
    3.5430      -1.728637      -1.148493      -0.768064
    3.5420      -1.728848      -1.148745      -0.768439
    3.5410      -1.729258      -1.148868      -0.768674
    3.5400      -1.729927      -1.148933      -0.768709
    3.5390      -1.728720      -1.149181      -0.768709
    3.5380      -1.728198      -1.149398      -0.768776
    3.5370      -1.728637      -1.149254      -0.768806
    3.5360      -1.729233      -1.149604      -0.769032
    3.5350      -1.728888      -1.149936      -0.768776
    3.5340      -1.729917      -1.149894      -0.768776
    3.5330      -1.729563      -1.150068      -0.768835
    3.5320      -1.728435      -1.150202      -0.769270
    3.5310      -1.729917      -1.150383      -0.769545
    3.5300      -1.730323      -1.150721      -0.770068
    3.5290      -1.728888      -1.150721      -0.769801
    3.5280      -1.728637      -1.150943      -0.770075
    3.5270      -1.729925      -1.151211      -0.770408
    3.5260      -1.729305      -1.151250      -0.771075
    3.5250      -1.729305      -1.151496      -0.771633
    3.5240      -1.730298      -1.151550      -0.771685
    3.5230      -1.730337      -1.151496      -0.771802
    3.5220      -1.730683      -1.151674      -0.772653
    3.5210      -1.730323      -1.151893      -0.772742
    3.5200      -1.730710      -1.151976      -0.773705
    3.5190      -1.730710      -1.152143      -0.773890
    3.5180      -1.731510      -1.152451      -0.773890
    3.5170      -1.731110      -1.152685      -0.774229
    3.5160      -1.730710      -1.152854      -0.774417
    3.5150      -1.731348      -1.153389      -0.774926
    3.5140      -1.731837      -1.153732      -0.775196
    3.5130      -1.733656      -1.154014      -0.775523
    3.5120      -1.733760      -1.154142      -0.775523
    3.5110      -1.733991      -1.154548      -0.775523
    3.5100      -1.734930      -1.154599      -0.775949
    3.5090      -1.735592      -1.154977      -0.776277
    3.5080      -1.735634      -1.155159      -0.776547
    3.5070      -1.735784      -1.155228      -0.776818
    3.5060      -1.735592      -1.155465      -0.777428
    3.5050      -1.735784      -1.155523      -0.777840
    3.5040      -1.736258      -1.155724      -0.778250
    3.5030      -1.735784      -1.155856      -0.778301
    3.5020      -1.735440      -1.156096      -0.778301
    3.5010      -1.735089      -1.156181      -0.779105
    3.5000      -1.735089      -1.156378      -0.779133
