      Time          Lower         Middle          Upper
    3.7350       6.290674       6.682171       7.350845
    3.7340       6.290408       6.682265       7.350887
    3.7330       6.291363       6.682421       7.349868
    3.7320       6.290695       6.682271       7.348303
    3.7310       6.290977       6.682454       7.348829
    3.7300       6.291537       6.682339       7.347515
    3.7290       6.291493       6.682367       7.346724
    3.7280       6.292125       6.682093       7.347359
    3.7270       6.292125       6.682388       7.346888
    3.7260       6.291945       6.682434       7.339617
    3.7250       6.291953       6.682333       7.341573
    3.7240       6.290872       6.682143       7.338637
    3.7230       6.290066       6.682249       7.339144
    3.7220       6.291112       6.682412       7.336348
    3.7210       6.291174       6.682225       7.336379
    3.7200       6.291583       6.682978       7.335440
    3.7190       6.291040       6.683065       7.333848
    3.7180       6.291866       6.682898       7.331837
    3.7170       6.291935       6.683150       7.332406
    3.7160       6.293195       6.683239       7.333240
    3.7150       6.293007       6.683455       7.332139
    3.7140       6.293402       6.683692       7.334250
    3.7130       6.293402       6.684102       7.333702
    3.7120       6.293075       6.684349       7.334710
    3.7110       6.294133       6.684350       7.332880
    3.7100       6.293742       6.684472       7.331156
    3.7090       6.294528       6.684183       7.331156
    3.7080       6.294723       6.684139       7.331716
    3.7070       6.295595       6.684065       7.332946
    3.7060       6.295795       6.683919       7.333656
    3.7050       6.296009       6.683927       7.333989
    3.7040       6.296509       6.683961       7.333110
    3.7030       6.296974       6.683986       7.332139
    3.7020       6.297169       6.683978       7.331258
    3.7010       6.297125       6.684246       7.331805
    3.7000       6.298118       6.684637       7.331110
    3.6990       6.298951       6.684122       7.331452
    3.6980       6.298890       6.684563       7.330323
    3.6970       6.299758       6.684715       7.330845
    3.6960       6.299462       6.684889       7.328464
    3.6950       6.300058       6.685044       7.327653
    3.6940       6.299750       6.685111       7.329443
    3.6930       6.300960       6.684754       7.331542
    3.6920       6.300918       6.685137       7.329443
    3.6910       6.301006       6.685090       7.328464
    3.6900       6.300586       6.685066       7.329355
    3.6890       6.300636       6.685235       7.331261
    3.6880       6.301412       6.685525       7.330337
    3.6870       6.300322       6.685408       7.328760
    3.6860       6.301412       6.685204       7.327910
    3.6850       6.302109       6.685177       7.326452
    3.6840       6.301729       6.685081       7.324144
    3.6830       6.302691       6.685321       7.324529
    3.6820       6.303217       6.685324       7.324731
    3.6810       6.303387       6.685456       7.324906
    3.6800       6.303743       6.685596       7.324443
    3.6790       6.303301       6.685640       7.324655
    3.6780       6.303596       6.685706       7.323985
    3.6770       6.303402       6.685757       7.325750
    3.6760       6.305220       6.685955       7.324655
    3.6750       6.305523       6.686165       7.324388
    3.6740       6.305742       6.686059       7.325387
    3.6730       6.305220       6.686077       7.325484
    3.6720       6.305595       6.686325       7.324125
    3.6710       6.306202       6.686304       7.322904
    3.6700       6.305949       6.686592       7.322696
    3.6690       6.306847       6.686481       7.321268
    3.6680       6.307319       6.686452       7.319902
    3.6670       6.307861       6.686728       7.321044
    3.6660       6.307580       6.686673       7.319562
    3.6650       6.308548       6.686490       7.320888
    3.6640       6.308231       6.686373       7.321387
    3.6630       6.307580       6.686523       7.318656
    3.6620       6.307075       6.686538       7.317823
    3.6610       6.308075       6.686365       7.317110
    3.6600       6.308009       6.686304       7.316424
    3.6590       6.308408       6.686646       7.319490
    3.6580       6.308075       6.686647       7.317823
    3.6570       6.309075       6.686660       7.318080
    3.6560       6.309742       6.686934       7.318310
    3.6550       6.309184       6.687041       7.318656
    3.6540       6.309758       6.687193       7.319443
    3.6530       6.309478       6.687289       7.317910
    3.6520       6.310056       6.687636       7.318435
    3.6510       6.310750       6.687583       7.316310
    3.6500       6.311244       6.687780       7.316710
    3.6490       6.310601       6.687939       7.317387
    3.6480       6.310066       6.688060       7.315607
    3.6470       6.309520       6.687789       7.314073
    3.6460       6.309779       6.688110       7.315323
    3.6450       6.309785       6.688227       7.314250
    3.6440       6.310654       6.688306       7.313380
    3.6430       6.310350       6.688498       7.313039
    3.6420       6.310371       6.688725       7.316083
    3.6410       6.311142       6.688868       7.317110
    3.6400       6.311375       6.688979       7.317625
    3.6390       6.311831       6.689191       7.315910
    3.6380       6.311638       6.689041       7.317221
    3.6370       6.311953       6.689198       7.317062
    3.6360       6.311779       6.689207       7.316954
    3.6350       6.312350       6.689360       7.316348
    3.6340       6.311945       6.689370       7.316213
    3.6330       6.312653       6.689378       7.316583
    3.6320       6.313098       6.689186       7.315910
    3.6310       6.313508       6.689453       7.314906
    3.6300       6.314350       6.689591       7.314443
    3.6290       6.314184       6.689749       7.315554
    3.6280       6.313596       6.690106       7.315131
    3.6270       6.313705       6.689829       7.315145
    3.6260       6.313195       6.690021       7.314731
    3.6250       6.312836       6.690150       7.314405
    3.6240       6.313621       6.690702       7.313910
    3.6230       6.313820       6.690951       7.313080
    3.6220       6.313705       6.691069       7.315352
    3.6210       6.314311       6.691187       7.314443
    3.6200       6.314758       6.691360       7.313080
    3.6190       6.314911       6.691537       7.313380
    3.6180       6.315080       6.691883       7.312750
    3.6170       6.315595       6.692038       7.312387
    3.6160       6.315795       6.692404       7.313534
    3.6150       6.315595       6.692617       7.315510
    3.6140       6.315695       6.692818       7.314685
    3.6130       6.315879       6.693004       7.313534
    3.6120       6.316629       6.693017       7.313656
    3.6110       6.316847       6.692759       7.312387
    3.6100       6.317408       6.692694       7.313380
    3.6090       6.318075       6.692648       7.311156
    3.6080       6.317883       6.692806       7.311769
    3.6070       6.318301       6.692831       7.311510
    3.6060       6.319750       6.693217       7.311510
    3.6050       6.319207       6.693097       7.311641
    3.6040       6.318921       6.693163       7.311387
    3.6030       6.319207       6.693340       7.310387
    3.6020       6.319478       6.693621       7.310845
    3.6010       6.319445       6.693655       7.310887
    3.6000       6.319159       6.693712       7.312310
    3.5990       6.318856       6.693965       7.311990
    3.5980       6.320314       6.693981       7.311990
    3.5970       6.320360       6.694261       7.311990
    3.5960       6.320371       6.694187       7.311641
    3.5950       6.320872       6.694339       7.310310
    3.5940       6.320360       6.694529       7.311716
    3.5930       6.320383       6.694707       7.311573
    3.5920       6.320371       6.694807       7.310887
    3.5910       6.320674       6.694863       7.310807
    3.5900       6.320695       6.695058       7.310408
    3.5890       6.320718       6.695019       7.310387
    3.5880       6.320718       6.694980       7.310887
    3.5870       6.321742       6.694960       7.313208
    3.5860       6.321633       6.695184       7.312750
    3.5850       6.321685       6.695224       7.312076
    3.5840       6.321945       6.695343       7.312274
    3.5830       6.322008       6.695396       7.312511
    3.5820       6.322075       6.695751       7.312170
    3.5810       6.322008       6.695820       7.312274
    3.5800       6.322008       6.695905       7.312274
    3.5790       6.322331       6.695988       7.313110
    3.5780       6.322938       6.696255       7.312406
    3.5770       6.323944       6.696224       7.312170
    3.5760       6.323408       6.696437       7.314073
    3.5750       6.323163       6.696354       7.313110
    3.5740       6.323408       6.696534       7.313510
    3.5730       6.323526       6.696606       7.312625
    3.5720       6.322779       6.696906       7.314443
    3.5710       6.322779       6.697182       7.312946
    3.5700       6.323787       6.697321       7.312823
    3.5690       6.324009       6.697229       7.312310
    3.5680       6.324216       6.697385       7.313510
    3.5670       6.324216       6.697490       7.313134
    3.5660       6.324366       6.697616       7.312710
    3.5650       6.324560       6.697962       7.313250
    3.5640       6.324742       6.698104       7.314073
    3.5630       6.325075       6.698416       7.314710
    3.5620       6.325234       6.698586       7.314529
    3.5610       6.325250       6.698791       7.315472
    3.5600       6.325471       6.698983       7.315089
    3.5590       6.325639       6.699146       7.314361
    3.5580       6.326009       6.699271       7.314361
    3.5570       6.325639       6.699219       7.314361
    3.5560       6.326380       6.699349       7.314731
    3.5550       6.326750       6.699547       7.314310
    3.5540       6.327223       6.699677       7.314913
    3.5530       6.327223       6.699765       7.315277
    3.5520       6.327075       6.700093       7.316129
    3.5510       6.327258       6.700170       7.316592
    3.5500       6.327341       6.700096       7.316702
    3.5490       6.327341       6.700058       7.317258
    3.5480       6.327570       6.700255       7.317117
    3.5470       6.327570       6.700627       7.316819
    3.5460       6.327815       6.700720       7.316348
    3.5450       6.328075       6.700879       7.318435
    3.5440       6.328408       6.701074       7.317925
    3.5430       6.329043       6.701187       7.317777
    3.5420       6.328742       6.701610       7.317509
    3.5410       6.329723       6.701834       7.317990
    3.5400       6.329733       6.701660       7.317694
    3.5390       6.329408       6.702044       7.317990
    3.5380       6.329133       6.702255       7.317728
    3.5370       6.329445       6.702431       7.318656
    3.5360       6.329445       6.702608       7.317606
    3.5350       6.329159       6.702538       7.317324
    3.5340       6.329765       6.702596       7.317420
    3.5330       6.329032       6.702805       7.316129
    3.5320       6.329250       6.702799       7.315991
    3.5310       6.329785       6.703023       7.316348
    3.5300       6.330080       6.703226       7.318134
    3.5290       6.330080       6.703365       7.316310
    3.5280       6.330078       6.703621       7.316710
    3.5270       6.330078       6.703662       7.315807
    3.5260       6.330742       6.703833       7.316424
    3.5250       6.330824       6.703914       7.316710
    3.5240       6.331240       6.703966       7.316710
    3.5230       6.331194       6.704071       7.317910
    3.5220       6.331152       6.704123       7.317324
    3.5210       6.331802       6.704380       7.317910
    3.5200       6.332147       6.704585       7.318656
    3.5190       6.332147       6.704926       7.319443
    3.5180       6.332258       6.705132       7.319033
    3.5170       6.332491       6.705426       7.319443
    3.5160       6.332223       6.705595       7.318534
    3.5150       6.332491       6.705608       7.318080
    3.5140       6.332223       6.705706       7.318656
    3.5130       6.332580       6.706096       7.320807
    3.5120       6.332653       6.706049       7.320352
    3.5110       6.333508       6.706141       7.319467
    3.5100       6.333621       6.706221       7.321207
    3.5090       6.333742       6.706348       7.321990
    3.5080       6.334366       6.706481       7.322076
    3.5070       6.334560       6.706829       7.322406
    3.5060       6.334366       6.707058       7.321837
    3.5050       6.334528       6.707233       7.321990
    3.5040       6.334723       6.707395       7.321990
    3.5030       6.335250       6.707655       7.323991
    3.5020       6.334905       6.707852       7.322606
    3.5010       6.335408       6.707989       7.322139
    3.5000       6.335408       6.708145       7.322221
